Firm,Period,Code,ICB Sector,ROA_in_percent,TA,Total_Liabilities,Operating_Income,FCF,Return_EndCurrQ,Return_BegNextQ,USE
KIJA.JK,2020Q2,KIJA.JK2020Q2,Real Estate Investment and Services Development,6.103331222,1.22768E+13,7.62782E+12,-7.53606E+11,-7.95826E+11,0.180327869,0.263157895,TRUE
KIJA.JK,2020Q3,KIJA.JK2020Q3,Real Estate Investment and Services Development,-1.28731529,1.23709E+13,7.06267E+12,7.4387E+11,7.5714E+11,0.284722222,0.319444444,TRUE
KIJA.JK,2020Q4,KIJA.JK2020Q4,Real Estate Investment and Services Development,1.76063036,1.22002E+13,7.34477E+12,-1.6035E+11,-1.34829E+11,0.156756757,0.126315789,TRUE
KIJA.JK,2021Q1,KIJA.JK2021Q1,Real Estate Investment and Services Development,-0.436923306,1.23045E+13,6.96219E+12,2.07571E+11,2.1798E+11,-0.177570093,-0.182242991,TRUE
KINO.JK,2020Q1,KINO.JK2020Q1,"Personal Care, Drug and Grocery Stores",1.190427625,5.04047E+12,2.33279E+12,92399277320,-53064927980,-0.413994125,-0.415680506,TRUE
KINO.JK,2020Q2,KINO.JK2020Q2,"Personal Care, Drug and Grocery Stores",1.159682972,5.26601E+12,2.64349E+12,1.12031E+11,6365150400,0.772351366,0.871728019,TRUE
KINO.JK,2020Q3,KINO.JK2020Q3,"Personal Care, Drug and Grocery Stores",0.813071414,5.32397E+12,2.64594E+12,56390289420,-29200577410,-0.110144971,-0.148044701,TRUE
KINO.JK,2020Q4,KINO.JK2020Q4,"Personal Care, Drug and Grocery Stores",-0.890404738,5.25536E+12,2.74788E+12,-47469410370,-95575514120,-0.107937996,-0.088883847,TRUE
KINO.JK,2021Q1,KINO.JK2021Q1,"Personal Care, Drug and Grocery Stores",0.320056312,5.37948E+12,2.85221E+12,45890227060,-90722023700,-0.23897063,-0.242753621,TRUE
KIOS.JK,2020Q1,KIOS.JK2020Q1,Software & Computer Services,-0.795466677,2.52947E+11,1.70511E+11,-1269574560,-5496483210,-0.409677419,-0.409677419,TRUE
KIOS.JK,2020Q2,KIOS.JK2020Q2,Software & Computer Services,-3.326942209,2.45497E+11,1.51024E+11,2263038100,-1136582300,0.224043716,0.224043716,TRUE
KIOS.JK,2020Q3,KIOS.JK2020Q3,Software & Computer Services,-0.933665948,2.37585E+11,1.51829E+11,-5756485030,-7540295630,-0.236607143,-0.236607143,TRUE
KIOS.JK,2020Q4,KIOS.JK2020Q4,Software & Computer Services,-13.72932011,1.87968E+11,1.46155E+11,962781930,-989920980,-0.134502924,-0.187134503,TRUE
KIOS.JK,2021Q1,KIOS.JK2021Q1,Software & Computer Services,0.091615847,1.86175E+11,1.38308E+11,-1271510680,-28244478900,2.513513514,2.510791367,TRUE
KKGI.JK,2020Q1,KKGI.JK2020Q1,"Oil, Gas and Coal",-3.621864068,1.86026E+12,4.83893E+11,58086967200,14832584400,-0.313559355,-0.304347829,TRUE
KKGI.JK,2020Q2,KKGI.JK2020Q2,"Oil, Gas and Coal",2.899113225,1.72022E+12,5.06668E+11,30795916000,-63743106000,0.259259242,0.250000002,TRUE
KKGI.JK,2020Q3,KKGI.JK2020Q3,"Oil, Gas and Coal",-6.236058383,1.62681E+12,4.28921E+11,-14150363800,56177898600,-0.02079492,0.029364291,TRUE
KKGI.JK,2020Q4,KKGI.JK2020Q4,"Oil, Gas and Coal",-0.481183864,1.52598E+12,4.20677E+11,-17597568800,-99515556000,0.357142828,0.584158429,TRUE
KKGI.JK,2021Q1,KKGI.JK2021Q1,"Oil, Gas and Coal",1.617118059,1.62095E+12,3.50772E+11,-8903606400,169462800,0.090225574,-0.087499993,TRUE
KLBF.JK,2020Q1,KLBF.JK2020Q1,Pharmaceuticals and Biotechnology,3.193765947,2.21322E+13,5.69472E+12,8.66925E+11,4.54104E+11,-0.259259285,-0.278637665,TRUE
KLBF.JK,2020Q2,KLBF.JK2020Q2,Pharmaceuticals and Biotechnology,3.306642516,2.20911E+13,5.74954E+12,8.97386E+11,6.01418E+11,0.234110088,0.275539528,TRUE
KLBF.JK,2020Q3,KLBF.JK2020Q3,Pharmaceuticals and Biotechnology,2.981673047,2.24505E+13,5.39542E+12,8.65801E+11,4.5507E+11,0.061643713,0.098976013,TRUE
KLBF.JK,2020Q4,KLBF.JK2020Q4,Pharmaceuticals and Biotechnology,3.231815985,2.25643E+13,5.15877E+12,9.13843E+11,3.77522E+11,-0.041234516,-0.080083286,TRUE
KLBF.JK,2021Q1,KLBF.JK2021Q1,Pharmaceuticals and Biotechnology,3.113893164,2.39314E+13,5.61664E+12,8.81791E+11,4.53412E+11,0.060810773,0.050847385,TRUE
KMTR.JK,2020Q1,KMTR.JK2020Q1,Automobiles and Parts,-2.3921235,4.53323E+12,2.87176E+12,-1.13357E+11,-94597922250,-0.246835445,-0.297468385,TRUE
KMTR.JK,2020Q2,KMTR.JK2020Q2,Automobiles and Parts,3.17525077,4.37039E+12,2.57319E+12,2.15054E+11,1.49887E+11,0,0.072072117,TRUE
KMTR.JK,2020Q3,KMTR.JK2020Q3,Automobiles and Parts,1.066948349,4.69606E+12,2.85224E+12,93058517740,68469265450,0.226890667,0.226890667,TRUE
KMTR.JK,2020Q4,KMTR.JK2020Q4,Automobiles and Parts,2.256806446,5.12776E+12,3.12522E+12,1.88791E+11,1.24798E+11,0.143835677,0.157534304,TRUE
KMTR.JK,2021Q1,KMTR.JK2021Q1,Automobiles and Parts,0.600467983,5.37166E+12,3.38758E+12,64615867390,55320078890,0.25748503,0.242603554,TRUE
KOBX.JK,2020Q1,KOBX.JK2020Q1,Industrial Transportation,-1.530862668,1.87068E+12,1.27214E+12,-11857267600,-10231503200,-0.462184874,-0.453781513,TRUE
KOBX.JK,2020Q2,KOBX.JK2020Q2,Industrial Transportation,-1.868171163,1.7092E+12,1.40251E+12,-11771045000,-26323685000,0.453125,0.430769231,TRUE
KOBX.JK,2020Q3,KOBX.JK2020Q3,Industrial Transportation,-1.187237345,1.75118E+12,1.31744E+12,-14855960600,-38890493400,0.043010753,0.096774194,TRUE
KOBX.JK,2020Q4,KOBX.JK2020Q4,Industrial Transportation,-4.318220972,1.59411E+12,1.36787E+12,-10234406000,-8910232800,0.216494845,0.156862745,TRUE
KOBX.JK,2021Q1,KOBX.JK2021Q1,Industrial Transportation,0.902543453,1.57286E+12,1.28905E+12,-49316763600,-46054008000,0.084745763,0.127118644,TRUE
KOIN.JK,2020Q1,KOIN.JK2020Q1,Retailers,-0.022393185,5.73002E+11,5.66318E+11,-18670366730,-25973260850,0,-0.090909091,TRUE
KOIN.JK,2020Q2,KOIN.JK2020Q2,Retailers,0.120795372,4.50738E+11,4.87111E+11,-368911230,-13626787000,-0.1,-0.1,TRUE
KOIN.JK,2020Q3,KOIN.JK2020Q3,Retailers,0.792519693,5.20966E+11,3.64229E+11,1396167610,11790335100,-0.01010101,-0.01010101,TRUE
KOIN.JK,2020Q4,KOIN.JK2020Q4,Retailers,6.148427472,6.75864E+11,4.30606E+11,3532484920,-4414565200,0.030612245,0.020408163,TRUE
KOIN.JK,2021Q1,KOIN.JK2021Q1,Retailers,-0.185146951,7.17992E+11,5.4927E+11,-1458804770,49066966430,0.465346535,0.48,TRUE
KONI.JK,2020Q1,KONI.JK2020Q1,Leisure Goods,-12.70225049,1.1091E+11,97971033900,1496491160,59197570,-0.215873016,-0.215873016,TRUE
KONI.JK,2020Q2,KONI.JK2020Q2,Leisure Goods,9.712532987,1.09974E+11,1.08803E+11,70601220,-14029251770,0.113360324,0.113360324,TRUE
KONI.JK,2020Q3,KONI.JK2020Q3,Leisure Goods,-6.03280549,1.07737E+11,97140234920,-363195240,10993560420,-0.109090909,-0.116363636,TRUE
KONI.JK,2020Q4,KONI.JK2020Q4,Leisure Goods,9.220314855,1.13492E+11,79470836430,-3226455430,-6668243980,-0.028571429,-0.020576132,TRUE
KONI.JK,2021Q1,KONI.JK2021Q1,Leisure Goods,0.058789683,1.16425E+11,48513702650,5115068800,10184707790,-0.432773109,-0.432773109,TRUE
KOPI.JK,2020Q1,KOPI.JK2020Q1,"Oil, Gas and Coal",2.336472196,1.72801E+11,62860796140,-3667881730,-6835965820,-0.064516129,-0.056451613,TRUE
KOPI.JK,2020Q2,KOPI.JK2020Q2,"Oil, Gas and Coal",-2.05767404,1.73941E+11,83141247490,5904620400,5117184030,-0.120689655,-0.136752137,TRUE
KOPI.JK,2020Q3,KOPI.JK2020Q3,"Oil, Gas and Coal",1.138897588,1.85947E+11,87840860760,-3434626980,-2307499060,-0.098039216,-0.089108911,TRUE
KOPI.JK,2020Q4,KOPI.JK2020Q4,"Oil, Gas and Coal",-0.708762767,1.85404E+11,97817323530,3436303710,3370018090,0.097826087,0.097826087,TRUE
KOPI.JK,2021Q1,KOPI.JK2021Q1,"Oil, Gas and Coal",0.879863568,2.01167E+11,98770498100,714685280,-3069777380,0.108910891,0.108910891,TRUE
KOTA.JK,2020Q1,KOTA.JK2020Q1,Real Estate Investment and Services Development,-0.557411626,1.58532E+12,1.89086E+11,0,-11215368130,-0.383233533,-0.363636364,TRUE
KOTA.JK,2020Q2,KOTA.JK2020Q2,Real Estate Investment and Services Development,-0.499978456,1.5864E+12,2.93732E+11,-8532110760,-9415466630,0.262135922,0.238095238,TRUE
KOTA.JK,2020Q3,KOTA.JK2020Q3,Real Estate Investment and Services Development,-0.547176652,1.58605E+12,3.02417E+11,-7928956700,-5515736100,-0.130769231,-0.184615385,TRUE
KOTA.JK,2020Q4,KOTA.JK2020Q4,Real Estate Investment and Services Development,-0.274717852,1.57453E+12,3.09971E+11,-8679450030,-6633346170,-0.401769912,-0.403773585,TRUE
KOTA.JK,2021Q1,KOTA.JK2021Q1,Real Estate Investment and Services Development,-0.373060301,1.57165E+12,3.02688E+11,-6578920760,-344283790,0.461538462,0.506329114,TRUE
KPAL.JK,2020Q1,KPAL.JK2020Q1,Industrial Transportation,0.133430333,8.10244E+11,6.35227E+11,8356929110,11015584510,-0.268115942,-0.195652174,TRUE
KPAL.JK,2020Q2,KPAL.JK2020Q2,Industrial Transportation,-0.928651447,7.5629E+11,6.33621E+11,11376773520,12451368250,-0.297029703,-0.351351351,TRUE
KPAL.JK,2020Q3,KPAL.JK2020Q3,Industrial Transportation,-0.829901716,7.91991E+11,5.82066E+11,1112563290,-5573032330,-0.295774648,-0.305555556,TRUE
KPAL.JK,2020Q4,KPAL.JK2020Q4,Industrial Transportation,-0.542075173,7.5524E+11,6.13819E+11,-5119635900,-1141373210,0,0,TRUE
KPAL.JK,2021Q1,KPAL.JK2021Q1,Industrial Transportation,-0.393443451,7.63462E+11,5.89418E+11,-3894076670,1202148260,0,0,TRUE
KPAS.JK,2020Q1,KPAS.JK2020Q1,Medical Equipment and Services,0.127473191,2.56176E+11,1.09483E+11,4357862370,-3572041090,-0.230769231,-0.230769231,TRUE
KPAS.JK,2020Q2,KPAS.JK2020Q2,Medical Equipment and Services,-0.291586807,2.51933E+11,1.09997E+11,2472914480,2425042490,0,0,TRUE
KPAS.JK,2020Q3,KPAS.JK2020Q3,Medical Equipment and Services,-0.384948561,2.49921E+11,1.0649E+11,995122660,1306731000,0.14,0.52,TRUE
KPAS.JK,2020Q4,KPAS.JK2020Q4,Medical Equipment and Services,-1.404805244,2.54725E+11,1.05438E+11,887088970,1165671240,0.192982456,-0.105263158,TRUE
KPAS.JK,2021Q1,KPAS.JK2021Q1,Medical Equipment and Services,-1.651204298,2.49375E+11,1.08096E+11,-1556614130,-1395151340,0.176470588,0.147058824,TRUE
KPIG.JK,2020Q1,KPIG.JK2020Q1,Real Estate Investment and Services Development,-0.140676763,2.88796E+13,5.80447E+12,-14336886690,-3.13154E+11,-0.125,-0.118518519,TRUE
KPIG.JK,2020Q2,KPIG.JK2020Q2,Real Estate Investment and Services Development,0.380867275,2.88819E+13,6.15657E+12,18866903730,-2.43633E+11,-0.058823529,-0.067226891,TRUE
KPIG.JK,2020Q3,KPIG.JK2020Q3,Real Estate Investment and Services Development,0.267684825,2.90567E+13,6.03843E+12,-27427115050,41306595420,-0.071428571,-0.072072072,TRUE
KPIG.JK,2020Q4,KPIG.JK2020Q4,Real Estate Investment and Services Development,0.3819185,2.94276E+13,6.18125E+12,-31281431350,-93331614370,0.019230769,0.019417476,TRUE
KPIG.JK,2021Q1,KPIG.JK2021Q1,Real Estate Investment and Services Development,-0.123436607,2.93157E+13,6.40697E+12,-15139988250,-12226874960,-0.037735849,-0.00952381,TRUE
KRAS.JK,2020Q1,KRAS.JK2020Q1,Industrial Metals and Mining,2.579692617,4.77525E+13,4.39071E+13,8.74348E+11,1.24217E+12,-0.509868421,-0.51986755,TRUE
KRAS.JK,2020Q2,KRAS.JK2020Q2,Industrial Metals and Mining,-2.415378908,4.71365E+13,3.98521E+13,2.35757E+11,-1.12964E+12,0.852348993,0.875862069,TRUE
KRAS.JK,2020Q3,KRAS.JK2020Q3,Industrial Metals and Mining,-0.933513698,4.77902E+13,4.10461E+13,35690200000,-4.15401E+11,0.036231884,0.095588235,TRUE
KRAS.JK,2020Q4,KRAS.JK2020Q4,Industrial Metals and Mining,1.446610284,4.89483E+13,4.20283E+13,1.31955E+12,1.11464E+12,0.496503497,0.483221477,TRUE
KRAS.JK,2021Q1,KRAS.JK2021Q1,Industrial Metals and Mining,0.665007222,5.01656E+13,4.27824E+13,5.74237E+11,4.19933E+11,0.413551402,0.402714932,TRUE
LAPD.JK,2020Q1,LAPD.JK2020Q1,General Industrials,-32.95014361,1.60191E+11,2.46457E+11,-78271064140,-54863227820,0,0,TRUE
LAPD.JK,2020Q2,LAPD.JK2020Q2,General Industrials,-25.35486229,1.48782E+11,2.74202E+11,-12381464180,-31834883890,0,0,TRUE
LAPD.JK,2020Q3,LAPD.JK2020Q3,General Industrials,8.562248259,1.41049E+11,2.5404E+11,-7687557350,19743059690,0,0,TRUE
LAPD.JK,2020Q4,LAPD.JK2020Q4,General Industrials,-12.08399607,1.35184E+11,2.64853E+11,-9435191170,-9360847060,0,0,TRUE
LAPD.JK,2021Q1,LAPD.JK2021Q1,General Industrials,-8.901006215,1.18922E+11,2.59194E+11,-18856545300,-3979827740,0,0,TRUE
LCGP.JK,2020Q1,LCGP.JK2020Q1,Real Estate Investment and Services Development,-0.091188359,1.63527E+12,37601104750,-4756505670,-3336706550,0,0,TRUE
LCGP.JK,2020Q2,LCGP.JK2020Q2,Real Estate Investment and Services Development,-0.134590967,1.63543E+12,38921881150,-1468477820,-1383626410,0,0,TRUE
LCGP.JK,2020Q3,LCGP.JK2020Q3,Real Estate Investment and Services Development,-0.068189639,1.63509E+12,41183233890,-2201036050,-2093457380,0,0,TRUE
LCGP.JK,2020Q4,LCGP.JK2020Q4,Real Estate Investment and Services Development,0.113941143,1.63354E+12,41770469480,-1087806890,-1007500930,0,0,TRUE
LCGP.JK,2021Q1,LCGP.JK2021Q1,Real Estate Investment and Services Development,-0.02448581,1.63339E+12,37606650910,1862160170,1980947470,0,0,TRUE
LCKM.JK,2020Q1,LCKM.JK2020Q1,Construction and Materials,0.117634736,1.43904E+11,14188519810,1273723510,-2719081970,0.229007588,-0.012345689,TRUE
LCKM.JK,2020Q2,LCKM.JK2020Q2,Construction and Materials,0.663642408,1.45512E+11,14835962170,960344000,2294706500,0.136645984,0.143750029,TRUE
LCKM.JK,2020Q3,LCKM.JK2020Q3,Construction and Materials,-0.364004265,1.46478E+11,16333062030,-531427230,802935280,-0.036970784,-0.036970784,TRUE
LCKM.JK,2020Q4,LCKM.JK2020Q4,Construction and Materials,0.422924104,1.45919E+11,15155831010,618307240,1952669740,0.039772755,0.039772755,TRUE
LCKM.JK,2021Q1,LCKM.JK2021Q1,Construction and Materials,2.577997273,1.46611E+11,12579094630,4645783120,-459500040,-0.300546441,-0.300546441,TRUE
LEAD.JK,2020Q1,LEAD.JK2020Q1,"Oil, Gas and Coal",-0.99263429,2.09501E+12,1.53321E+12,1937648000,3107732000,0,0,TRUE
LEAD.JK,2020Q2,LEAD.JK2020Q2,"Oil, Gas and Coal",-0.893950009,2.40651E+12,1.76778E+12,-5359603000,9550985000,0,0,TRUE
LEAD.JK,2020Q3,LEAD.JK2020Q3,"Oil, Gas and Coal",0.090965113,2.06516E+12,1.50767E+12,11557550800,27221062400,0,0,TRUE
LEAD.JK,2020Q4,LEAD.JK2020Q4,"Oil, Gas and Coal",-0.919623136,2.11659E+12,1.55281E+12,-10268092800,11892182400,0,0,TRUE
LEAD.JK,2021Q1,LEAD.JK2021Q1,"Oil, Gas and Coal",-0.116764103,1.98307E+12,1.45324E+12,-8020911600,39683077200,0,0,TRUE
LIFE.JK,2020Q1,LIFE.JK2020Q1,Life Insurance,0.520303252,1.4889E+13,8.04446E+12,41604000000,29991000000,-0.098360687,-0.150579222,TRUE
LIFE.JK,2020Q2,LIFE.JK2020Q2,Life Insurance,0.62045664,1.48356E+13,7.11539E+12,6.99307E+11,85278000000,0.405352968,0.331870516,TRUE
LIFE.JK,2020Q3,LIFE.JK2020Q3,Life Insurance,0.541991901,1.46715E+13,6.93597E+12,-47393000000,95587000000,-0.356862745,-0.321379339,TRUE
LIFE.JK,2020Q4,LIFE.JK2020Q4,Life Insurance,0.509806271,1.58476E+13,6.66569E+12,51577000000,-73773000000,-0.026422754,-0.026422754,TRUE
LIFE.JK,2021Q1,LIFE.JK2021Q1,Life Insurance,0.509656194,1.60002E+13,7.48948E+12,-3.19064E+11,1.06001E+11,-0.123173267,-0.121085565,TRUE
LINK.JK,2020Q1,LINK.JK2020Q1,Telecommunications Service Providers,2.914854371,6.91223E+12,1.99656E+12,2.47765E+11,-2.7028E+11,-0.335858567,-0.367088613,TRUE
LINK.JK,2020Q2,LINK.JK2020Q2,Telecommunications Service Providers,3.574672838,7.55835E+12,2.36329E+12,3.07063E+11,77049000000,-0.081308981,-0.063604809,TRUE
LINK.JK,2020Q3,LINK.JK2020Q3,Telecommunications Service Providers,3.189132335,7.65375E+12,3.24275E+12,3.2834E+11,76995000000,-0.215555566,-0.169724776,TRUE
LINK.JK,2020Q4,LINK.JK2020Q4,Telecommunications Service Providers,3.142306701,7.7998E+12,3.09558E+12,3.48275E+11,-1.80075E+11,0.365439126,0.348066277,TRUE
LINK.JK,2021Q1,LINK.JK2021Q1,Telecommunications Service Providers,2.945656036,9.10835E+12,3.17709E+12,3.9007E+11,1.74775E+11,0.32780082,0.319672073,TRUE
LION.JK,2020Q1,LION.JK2020Q1,Industrial Metals and Mining,1.898098064,6.99497E+11,2.19318E+11,-7732503840,-7043098400,-0.358974359,-0.401709402,TRUE
LION.JK,2020Q2,LION.JK2020Q2,Industrial Metals and Mining,-2.426492655,6.7531E+11,2.17629E+11,17047356160,11015917270,0.066666667,0.064285714,TRUE
LION.JK,2020Q3,LION.JK2020Q3,Industrial Metals and Mining,1.001727299,6.71794E+11,2.10122E+11,-21767209730,-17976519530,-0.125,-0.120805369,TRUE
LION.JK,2020Q4,LION.JK2020Q4,Industrial Metals and Mining,-1.940990291,6.4783E+11,1.99858E+11,5729845090,7233752400,0.235714286,0.297709924,TRUE
LION.JK,2021Q1,LION.JK2021Q1,Industrial Metals and Mining,0.277225629,6.56165E+11,2.04688E+11,-10559962020,-11484527240,-0.005780347,0.011764706,TRUE
LMAS.JK,2020Q1,LMAS.JK2020Q1,Media,-2.127065169,3.79566E+11,3.14869E+11,3079296610,-5180486680,-0.666666667,-0.541284404,TRUE
LMAS.JK,2020Q2,LMAS.JK2020Q2,Media,-5.210897236,3.78911E+11,3.22316E+11,8482434160,-5059892630,0.34,0.34,TRUE
LMAS.JK,2020Q3,LMAS.JK2020Q3,Media,4.938248889,3.71472E+11,3.07691E+11,351240670,25347415210,-0.253731343,-0.253731343,TRUE
LMAS.JK,2020Q4,LMAS.JK2020Q4,Media,-2.411458857,3.66143E+11,3.07842E+11,-220608750,333231350,0,0,TRUE
LMAS.JK,2021Q1,LMAS.JK2021Q1,Media,1.763803027,3.46975E+11,2.85785E+11,6189489590,6990275480,0,0,TRUE
LMPI.JK,2020Q1,LMPI.JK2020Q1,Household Goods and Home Construction,-1.54117301,7.31958E+11,4.48321E+11,-13661072040,-14232207240,0.011235955,-0.076923077,TRUE
LMPI.JK,2020Q2,LMPI.JK2020Q2,Household Goods and Home Construction,-1.046226366,7.12085E+11,4.53961E+11,-8078551670,-7698057440,-0.088888889,-0.035714286,TRUE
LMPI.JK,2020Q3,LMPI.JK2020Q3,Household Goods and Home Construction,-1.564681089,7.08437E+11,4.41643E+11,-3607829230,-4023973210,0.024390244,0,TRUE
LMPI.JK,2020Q4,LMPI.JK2020Q4,Household Goods and Home Construction,-1.612214678,6.98252E+11,4.49108E+11,-8050732940,-10238149050,0.011904762,0.024691358,TRUE
LMPI.JK,2021Q1,LMPI.JK2021Q1,Household Goods and Home Construction,-0.924917961,6.9674E+11,4.51757E+11,-6217323670,-7912394290,0.741176471,0.686746988,TRUE
LMSH.JK,2020Q1,LMSH.JK2020Q1,Industrial Metals and Mining,0.10936162,1.42249E+11,33455177570,-5284109530,-4967322360,-0.159663866,-0.159663866,TRUE
LMSH.JK,2020Q2,LMSH.JK2020Q2,Industrial Metals and Mining,-2.403699573,1.36049E+11,28455305450,301915360,911268750,-0.245,-0.295,TRUE
LMSH.JK,2020Q3,LMSH.JK2020Q3,Industrial Metals and Mining,-2.002107148,1.35152E+11,25599854700,-3615268880,-2478682330,-0.165562914,-0.106382979,TRUE
LMSH.JK,2020Q4,LMSH.JK2020Q4,Industrial Metals and Mining,-1.55550072,1.43486E+11,27418225950,-2575481500,-2066936640,0.666666667,0.666666667,TRUE
LMSH.JK,2021Q1,LMSH.JK2021Q1,Industrial Metals and Mining,1.196342724,1.40906E+11,35134745290,-1808196460,-1402278090,-0.176190476,-0.176190476,TRUE
LPCK.JK,2020Q1,LPCK.JK2020Q1,Real Estate Investment and Services Development,6.117057191,1.38995E+13,3.14172E+12,8.18388E+11,7.99817E+11,-0.586206893,-0.574129361,TRUE
LPCK.JK,2020Q2,LPCK.JK2020Q2,Real Estate Investment and Services Development,-2.817009415,1.3694E+13,3.32062E+12,-2.86149E+11,-3.87137E+11,1.03571429,0.974299101,TRUE
LPCK.JK,2020Q3,LPCK.JK2020Q3,Real Estate Investment and Services Development,1.581917427,1.40588E+13,3.45653E+12,2.94856E+11,2.20244E+11,-0.105263166,-0.071005926,TRUE
LPCK.JK,2020Q4,LPCK.JK2020Q4,Real Estate Investment and Services Development,-35.96622713,9.71957E+12,3.378E+12,-2.63374E+12,-4.25782E+12,0.856209026,0.828025536,TRUE
LPCK.JK,2021Q1,LPCK.JK2021Q1,Real Estate Investment and Services Development,1.006530882,9.82419E+12,3.41079E+12,1.22267E+11,99430000000,-0.20070421,-0.191637666,TRUE
LPGI.JK,2020Q1,LPGI.JK2020Q1,Non-life Insurance,1.369614138,2.59072E+12,1.79192E+12,28315775710,34889013540,0.013888844,0.013888844,TRUE
LPGI.JK,2020Q2,LPGI.JK2020Q2,Non-life Insurance,1.715991107,2.54727E+12,1.72636E+12,57918944250,45451347600,0.041095911,0.041095911,TRUE
LPGI.JK,2020Q3,LPGI.JK2020Q3,Non-life Insurance,-0.3669793,2.40175E+12,1.61638E+12,-8626757410,-45677763470,-0.064314802,-0.06988432,TRUE
LPGI.JK,2020Q4,LPGI.JK2020Q4,Non-life Insurance,0.902835141,2.81558E+12,1.9545E+12,31057207700,27703120660,0.00892859,0.014970038,TRUE
LPGI.JK,2021Q1,LPGI.JK2021Q1,Non-life Insurance,0.926774273,3.08933E+12,2.22796E+12,33220076670,28515508580,-0.029498561,-0.029498561,TRUE
LPIN.JK,2020Q1,LPIN.JK2020Q1,Automobiles and Parts,2.242244828,3.24916E+11,29414593960,831022940,6694897800,-0.366197171,-0.401408489,TRUE
LPIN.JK,2020Q2,LPIN.JK2020Q2,Automobiles and Parts,1.850353047,3.28211E+11,26163923710,3242805340,5841968050,0.322222196,0.305882359,TRUE
LPIN.JK,2020Q3,LPIN.JK2020Q3,Automobiles and Parts,0.096309561,3.28379E+11,26252892150,701159630,518567160,-0.142857166,-0.018018008,TRUE
LPIN.JK,2020Q4,LPIN.JK2020Q4,Automobiles and Parts,0.838450515,3.36602E+11,31515385520,3148446790,3352410690,0.19607845,0.174311948,TRUE
LPIN.JK,2021Q1,LPIN.JK2021Q1,Automobiles and Parts,-0.715915736,3.37792E+11,35625658730,-1149610990,-2864503900,0.016393437,-0.023437491,TRUE
LPKR.JK,2020Q1,LPKR.JK2020Q1,Real Estate Investment and Services Development,-3.336291462,6.18344E+13,3.546E+13,-1.48899E+12,-1.65304E+12,-0.450413223,-0.435344828,TRUE
LPKR.JK,2020Q2,LPKR.JK2020Q2,Real Estate Investment and Services Development,1.206871233,5.97751E+13,3.32974E+13,1.26658E+12,1.02684E+12,0.285714286,0.259541985,TRUE
LPKR.JK,2020Q3,LPKR.JK2020Q3,Real Estate Investment and Services Development,-1.685102916,6.00853E+13,3.37911E+13,-4.00479E+11,-6.76619E+11,-0.304093567,-0.266666667,TRUE
LPKR.JK,2020Q4,LPKR.JK2020Q4,Real Estate Investment and Services Development,-13.23952636,5.18655E+13,3.2388E+13,-4.33953E+12,-6.58873E+12,0.798319328,0.73553719,TRUE
LPKR.JK,2021Q1,LPKR.JK2021Q1,Real Estate Investment and Services Development,0.46224761,6.44012E+13,4.67606E+13,1.02415E+12,3.98467E+12,-0.098130841,-0.066666667,TRUE
LPLI.JK,2020Q1,LPLI.JK2020Q1,Software & Computer Services,-0.43064269,8.83457E+11,2.07864E+11,-9768000000,-3929000000,-0.196078431,0.066666667,TRUE
LPLI.JK,2020Q2,LPLI.JK2020Q2,Software & Computer Services,-2.776137732,8.96642E+11,2.00865E+11,-23400000000,-24207000000,-0.073170732,-0.05,TRUE
LPLI.JK,2020Q3,LPLI.JK2020Q3,Software & Computer Services,0.686603195,8.31576E+11,1.97627E+11,4699000000,0,0.052631579,0.105263158,TRUE
LPLI.JK,2020Q4,LPLI.JK2020Q4,Software & Computer Services,0.195158065,9.35197E+11,1.95934E+11,-6852000000,2071000000,0.0625,0.047619048,TRUE
LPLI.JK,2021Q1,LPLI.JK2021Q1,Software & Computer Services,13.06949979,9.31485E+11,97841000000,1.28092E+11,1.22422E+11,0.6,0.443181818,TRUE
LPPF.JK,2020Q1,LPPF.JK2020Q1,Retailers,-1.337523445,9.21604E+12,3.08628E+12,2.67464E+11,2.62147E+11,-0.682897862,-0.697815534,TRUE
LPPF.JK,2020Q2,LPPF.JK2020Q2,Retailers,-2.94928106,8.68086E+12,7.90023E+12,-35323000000,1.07686E+11,0.209737828,0.281124498,TRUE
LPPF.JK,2020Q3,LPPF.JK2020Q3,Retailers,-3.209319541,7.44336E+12,7.62897E+12,-2.76935E+11,-47389000000,-0.393188854,-0.373040752,TRUE
LPPF.JK,2020Q4,LPPF.JK2020Q4,Retailers,-3.728598087,6.31907E+12,6.65021E+12,-2.53789E+11,-1.14969E+11,0.301020408,0.24,TRUE
